CEN_1871,REGCNTY,REGDIST,SUBDIST,POP_DENS,TYPE,POP,ACRES,TFR,ASFR_20-24,ASFR_25-29,ASFR_30-34,ASFR_35-39,ASFR_40-44,ASFR_45-49,ILLEG_RATIO,IMR,AV_AGE,AV_AGE_F,AV_AGE_M,DEPEND,C_WORK_AGE,ELD_WORK_AGE,SR
210006,LONDON,ST. SAVIOUR SOUTHWARK,TRINITY NEWINGTON,157.5640255,semi-professional,23682,150.3008059,4.407344465,186.881445,251.861117,214.48296,138.183895,81.723571,8.335905,2.262118492,164.6680942,25.16891463,25.78738709,24.53663959,53.03138143,48.90326755,4.128113879,98.01409353
210007,LONDON,ST. SAVIOUR SOUTHWARK,ST. PETER WALWORTH,150.9343116,semi-professional,48248,319.662239,4.63486495,189.9176,262.26325,229.9827,163.84519,67.81601,13.14824,4.702675072,160.3816864,25.26661664,26.39471584,24.03354709,63.29941118,56.85647187,6.442939315,90.94690323
210008,LONDON,ST. SAVIOUR SOUTHWARK,ST. MARY NEWINGTON,109.4764408,semi-professional,16792,153.3845992,3.799937315,152.49389,205.648687,184.381478,145.340909,66.714626,5.407873,3.066812705,162.0689655,26.5967356,27.61594367,25.39861167,55.01759726,47.92162085,7.09597641,83.89015218
220001,LONDON,ST. OLAVE SOUTHWARK,ST. OLAVE SOUTHWARK,78.24517107,transport,4373,55.88843299,2.32631901,79.951548,151.588152,108.697259,79.251054,43.801433,1.974356,2.547770701,264.957265,27.90957665,27.89419795,27.92386994,31.37149028,28.40172786,2.969762419,113.6101499
220002,LONDON,ST. OLAVE SOUTHWARK,ST. JOHN HORSLEYDOWN,153.7958829,transport,10500,68.27230874,5.01240909,203.111557,262.646889,277.52523,171.569717,78.842708,8.785717,9.448818898,183.5147745,26.06414695,27.24462522,24.89990449,61.71073095,55.00777605,6.702954899,103.9327624
220003,LONDON,ST. OLAVE SOUTHWARK,LEATHER MARKET,232.5438985,transport,16787,72.18852057,5.61470625,209.61238,297.8892,290.58683,220.18886,90.56646,14.09752,1.756146513,177.4143783,24.34782086,24.76143237,23.9392998,63.9239259,59.52897123,4.394954671,101.9100676
220004,LONDON,ST. OLAVE SOUTHWARK,ST. MARY MAGDALEN,125.6579049,transport,15709,125.0140213,5.15000265,218.65669,269.00816,244.84173,199.04714,88.25351,10.1933,2.91005291,165.394402,26.1924487,26.91005089,25.4586965,62.45559039,54.57680251,7.878787879,99.5412844
220005,LONDON,ST. OLAVE SOUTHWARK,ST. JAMES BERMONDSEY,124.2072274,transport,47933,385.9115208,5.35684605,218.09061,297.53787,260.69538,192.96255,88.29993,13.78287,1.562974203,145.8987784,23.30167598,24.00150589,22.58139226,67.143274,63.39728626,3.745987744,95.34022088
220006,LONDON,ST. OLAVE SOUTHWARK,ROTHERHITHE,36.46736805,transport,27096,743.0204441,5.45278125,223.53698,288.61583,269.65451,204.30892,88.10573,16.33428,1.453385324,155.6434897,24.75042477,24.8674945,24.64217717,64.59511528,58.98328258,5.611832702,115.2066337
230001,LONDON,LAMBETH,WATERLOO ROAD FIRST,201.0989197,transport,14074,69.985458,4.9370107,211.75248,258.04704,236.4216,174.05272,89.96278,17.16552,2.401874634,200,25.21288535,25.56694028,24.85610382,55.21499449,50.67254686,4.54244763,100.5306213
230002,LONDON,LAMBETH,WATERLOO ROAD SECOND,181.6543802,semi-professional,18465,101.6490766,4.3024847,166.73696,233.36935,220.87495,147.78226,71.69473,20.03869,6.704106704,149.3492639,25.24195037,25.61904762,24.86399217,53.78256513,49.6492986,4.133266533,101.2773109
230003,LONDON,LAMBETH,LAMBETH CHURCH FIRST,128.4564923,semi-professional,19492,151.7400923,4.8272617,198.81511,261.27419,240.62871,174.52903,75.30932,14.89598,2.994275649,181.4088983,25.05466935,25.46255507,24.64037461,58.2727347,53.43573821,4.836996487,100.6722414
230004,LONDON,LAMBETH,LAMBETH CHURCH SECOND,190.9907043,semi-professional,35833,187.6164608,4.9118055,205.05876,272.73786,242.64053,166.31341,81.58148,14.02906,10.52524014,175.39081,25.39353559,26.05625818,24.69694018,63.27312534,56.7688378,6.504287539,94.86267887
230005,LONDON,LAMBETH,KENNINGTON FIRST,86.88066691,semi-professional,41286,475.2035345,3.840149745,134.302178,213.697984,196.90012,147.168171,68.089358,7.872138,2.068805207,143.2403433,26.24744346,27.20526054,25.13857442,57.03169699,50.02860739,7.003089598,82.72233064
230006,LONDON,LAMBETH,KENNINGTON SECOND,57.68746499,semi-professional,31221,541.2094292,3.69080055,108.31757,201.95971,210.75038,146.37724,59.87402,10.88119,2.320819113,149.9432033,26.11751293,27.27870611,24.5851151,55.56832376,48.68348738,6.884836373,67.72814883
230007,LONDON,LAMBETH,BRIXTON,25.80887999,professional,35435,1372.977054,3.278822325,94.346907,185.961096,179.750878,127.024156,60.962815,7.718613,1.46851172,136.0565111,26.22308194,27.07495347,25.1237341,51.60486401,45.31431272,6.290551283,71.40226838
230008,LONDON,LAMBETH,NORWOOD,12.91387715,professional,12536,970.7386753,3.4986988,107.14366,179.58093,198.80179,138.25551,61.78284,14.17503,1.697530864,114.9325207,24.80375399,25.76013609,23.56952067,59.69387755,53.86479592,5.829081633,69.7704634
240001,LONDON,WANDSWORTH,CLAPHAM,24.72883502,professional,27347,1105.874983,3.68363673,107.612735,198.097676,193.069622,150.041003,80.073536,7.832774,2.510621862,163.6283769,26.12982546,27.17602487,24.77094549,56.90090711,50.05741187,6.843495235,70.16412661
240002,LONDON,WANDSWORTH,BATTERSEA,24.61196278,semi-professional,54016,2194.70509,5.37002225,205.95446,284.58014,267.16172,201.78319,96.6071,17.91784,4.756980352,161.2854213,23.44540599,23.82562873,23.04634398,71.73676809,67.1791102,4.557657888,93.84176941
240003,LONDON,WANDSWORTH,WANDSWORTH,8.051566966,semi-rural,19783,2457.037255,3.820615305,138.040269,196.009635,209.668546,141.871283,68.852162,9.681166,2.187833511,148.5271318,25.70232676,26.37933693,24.95454545,58.14734821,52.01983841,6.127509799,88.95102781
240004,LONDON,WANDSWORTH,PUTNEY,4.30793003,professional,9439,2191.075513,2.884306295,79.186895,136.983746,167.366501,133.536306,53.191216,6.596595,2.29468599,118.1318681,26.17005937,26.59120879,25.59113797,47.88334901,42.09783631,5.7855127,68.01896733
240005,LONDON,WANDSWORTH,STREATHAM,4.100314884,professional,14475,3530.21668,2.874295915,76.0198,147.18003,160.91779,127.445585,60.48942,2.806558,1.306122449,119.2739844,26.63665262,27.37894232,25.62720157,52.93806806,45.96279856,6.975269499,64.21381465
250001,LONDON,CAMBERWELL,DULWICH,2.80246976,professional,4041,1441.94241,1.905538175,31.427151,79.876149,131.43715,80.033032,49.420349,8.913804,0.427350427,85.84686775,27.13886139,28.11272727,25.59872204,43.97719173,37.88310763,6.094084105,49.81313401
250002,LONDON,CAMBERWELL,CAMBERWELL,22.49354,professional,31254,1389.465598,3.68433383,113.103412,199.56704,205.391564,146.85673,64.473947,7.474073,5.757671623,134.4364012,26.51054569,27.65944132,25.03306994,57.05740424,49.34151,7.715894239,71.2637741
250003,LONDON,CAMBERWELL,PECKHAM,37.47255595,semi-professional,42160,1125.090054,4.72043555,154.82531,253.92559,258.48164,184.65612,78.49997,13.69848,3.163069032,149.2604213,25.11251127,25.93579603,24.1573794,67.28066693,59.87693529,7.40373164,80.79379889
250004,LONDON,CAMBERWELL,ST. GEORGE,71.88737894,semi-professional,33851,470.8893341,4.9932163,183.28166,275.69336,264.30416,181.83028,77.44642,16.08738,2.732663057,155.5013628,24.53083468,25.30497706,23.665461,65.98288836,60.23090403,5.751984332,86.53975579
260001,LONDON,GREENWICH,ST. PAUL DEPTFORD,33.51288313,semi-professional,53714,1602.7866,4.67126925,169.54612,258.4407,240.84975,173.69319,78.26382,13.46027,1.989495464,143.2422717,24.7827046,25.4645418,24.0398797,63.09643587,57.72736974,5.36906613,87.84147529
260002,LONDON,GREENWICH,ST. NICHOLAS DEPTFORD,59.49532358,other urban,6474,108.815275,5.211271,200.47035,282.80293,279.20304,155.50015,105.20362,19.07411,3.230769231,175.2491694,25.36374884,25.97560976,24.73383553,69.80042017,63.26155462,6.538865546,100.6322445
260003,LONDON,GREENWICH,GREENWICH WEST,68.35708101,semi-professional,21034,307.7076974,4.1873859,127.38288,209.12982,232.76235,171.20505,85.75661,11.24047,2.556681138,155.3506566,26.70902014,28.0252349,25.18227112,60.94825586,52.5794725,8.368783355,81.2307261
260004,LONDON,GREENWICH,GREENWICH EAST,13.59121425,semi-rural,19378,1425.774007,4.2779561,135.7821,224.55027,220.83434,181.39646,78.40418,14.62387,8.8389871,150.9226109,26.67384424,27.7716685,25.48921251,68.05894663,58.10080223,9.958144402,83.95893487
270001,LONDON,LEWISHAM,ELTHAM,1.025084798,professional,4539,4427.926363,3.089498775,82.150872,163.944294,162.97548,146.568861,56.957819,5.302429,2.676399027,91.8079096,26.47525424,26.97844652,25.84587996,57.41728922,50.08893632,7.328352899,75.46816479
270002,LONDON,LEWISHAM,LEE,9.927090922,professional,16440,1656.074285,2.52394351,52.848772,116.627585,144.85704,123.140356,55.939836,11.375113,1.380991064,115.0402865,26.36526316,27.404784,24.80235622,47.58292973,41.33235859,6.250571141,56.12783564
270003,LONDON,LEWISHAM,LEWISHAM VILLAGE,3.273174711,professional,11513,3517.380224,3.78374595,108.74498,212.41372,208.00029,146.9873,66.94194,13.66096,4.716227018,127.3644388,26.01353239,26.6616242,25.22690375,58.53287197,51.11418685,7.418685121,75.74799319
270004,LONDON,LEWISHAM,SYDENHAM,10.47278285,professional,19065,1820.433048,3.79092253,103.247113,206.836653,207.233715,159.406072,71.521282,9.939671,2.905811623,143.8255231,24.84222982,25.44316534,24.01177502,53.29732344,48.54079329,4.756530152,64.03067971
280001,LONDON,WOOLWICH,CHARLTON,4.781225353,professional,9564,2000.324037,3.258588755,73.240871,164.059893,189.532001,155.572928,60.599024,8.713034,0.810810811,113.2075472,26.0382871,26.69649016,25.32557118,45.99630428,40.7145057,5.281798583,92.81472684
280002,LONDON,WOOLWICH,WOOLWICH DOCKYARD,41.74569936,other urban,17226,412.6413083,4.41336545,153.27687,235.88331,228.32387,170.54142,80.85043,13.79719,2.073170732,148.424263,25.02393072,25.98938399,24.32803061,46.71645635,42.49291785,4.223538501,166.8728522
280003,LONDON,WOOLWICH,WOOLWICH ARSENAL,25.36694787,semi-professional,18331,722.6332508,4.30294205,149.43411,229.50061,243.60202,157.12279,70.14679,10.78209,2.269807281,137.6473814,25.46279819,25.87013274,25.06595538,54.83898233,49.84363114,4.995351196,106.5828532
280004,LONDON,WOOLWICH,PLUMSTEAD WEST,36.20172078,semi-professional,13027,359.8447731,4.5790964,171.32578,245.43597,236.32135,163.51602,86.93748,12.28268,1.725327812,121.0547343,24.95024608,25.19421488,24.68481053,64.06762554,58.9452435,5.122382034,90.9419417
280005,LONDON,WOOLWICH,PLUMSTEAD EAST,5.04790771,semi-professional,15232,3017.487814,5.83478865,249.5235,299.96943,286.82984,212.96711,102.67929,14.98856,3.490870032,131.0452418,23.42821374,23.4344143,23.4220677,75.07209597,70.89629715,4.175798823,104.0725047
290001,SURREY,EPSOM,CARSHALTON,1.101939173,agriculture,13523,12272.00225,4.4811311,131.69541,246.4739,235.75374,185.79771,84.53295,11.97251,2.641802642,104.7074351,23.61309215,23.9516129,23.2539343,78.7332715,72.55863257,6.174638929,87.40998262
290002,SURREY,EPSOM,EPSOM,0.796926848,professional,10051,12612.19901,3.98197605,95.42883,197.54208,220.67939,171.70146,97.28541,13.75804,5.588585018,104.5751634,26.68574848,27.5262644,25.80839788,60.25251718,51.43039795,8.822119226,89.49121744
290003,SURREY,EPSOM,LEATHERHEAD,0.398082857,agriculture,6717,16873.37166,3.86928233,110.960306,191.387849,205.360742,172.897537,80.854499,12.395533,2.127659574,82.71375465,27.38900477,27.69673591,27.07869539,63.34874665,53.44366026,9.905086396,99.46601942
300001,SURREY,CHERTSEY,WALTON,0.970890439,professional,7987,8226.468898,3.4216473,105.75372,153.67003,184.18106,150.77367,78.53389,11.41709,3.104786546,89.82925019,26.29221677,26.82867784,25.66201805,56.8329718,49.61546046,7.217511339,78.17990162
300002,SURREY,CHERTSEY,CHERTSEY,0.618764662,agriculture,9035,14601.67419,4.7357367,142.44692,244.17969,248.99776,187.65436,105.98156,17.88705,6.511627907,132.4728261,26.07094897,26.13588621,26.00297755,71.35186961,61.51486098,9.837008629,96.27399323
300003,SURREY,CHERTSEY,CHOBHAM,0.315460552,agriculture,6016,19070.53026,5.0016075,183.91838,245.83608,239.091,180.09304,124.8324,26.5506,2.551020408,100.6224066,25.82959866,26.2190704,25.45645056,77.18518519,67.37777778,9.807407407,102.8245192
310001,SURREY,GUILDFORD,WOKING,0.442149929,agriculture,9125,20637.79593,2.92188945,104.29306,143.56211,135.96695,113.85996,76.30216,10.39365,4.469273743,86.2745098,28.7736621,28.15103232,29.37837838,51.49078727,43.5678392,7.922948074,103.3378747
310002,SURREY,GUILDFORD,RIPLEY,0.30136201,agriculture,2625,8710.454257,4.78116755,131.32211,223.69634,251.49556,208.69653,121.30455,19.71842,3.404255319,89.0052356,25.87137405,26.72592013,25.05882353,82.07088256,70.95205003,11.11883252,101.5406162
310003,SURREY,GUILDFORD,ALBURY,0.240141969,agriculture,4808,20021.48983,4.59955035,100.09265,196.76198,234.41295,234.93489,135.75646,17.95114,4.316546763,89.26080893,27.44209162,27.05013078,27.82733505,70.02204262,58.59662013,11.42542248,106.9961977
310004,SURREY,GUILDFORD,GUILDFORD,2.080527367,semi-rural,11113,5341.434186,3.671914615,91.392428,189.924812,203.17304,155.435537,80.935777,13.521329,7.731434385,131.9526627,27.19033886,27.49306261,26.84535287,58.40114204,49.77872948,8.622412562,84.82849604
310005,SURREY,GUILDFORD,GODALMING,0.537058893,professional,7996,14888.49752,4.2794708,143.66396,222.9635,226.36088,169.34014,75.79768,17.768,4.384724187,117.5496689,26.28742964,26.5074401,26.07096774,65.25423729,57.0276974,8.226539893,101.8356279
320001,SURREY,FARNHAM,FRIMLEY,1.392463393,other urban,27247,19567.48029,2.7891335,78.11576,132.23404,141.85717,120.62876,72.07611,12.91486,1.447935921,127.5720165,23.54174185,21.99774243,24.40597358,38.03883693,36.11224075,1.926596177,231.5133131
320002,SURREY,FARNHAM,FARNHAM,0.630996373,agriculture,12620,20000.11495,4.5585889,131.65062,235.7813,233.96475,191.89585,94.74945,23.67581,6.495589415,115.2204836,26.16328156,26.32687461,25.99597229,69.54760297,60.09453072,9.453072248,95.95130987
330001,SURREY,HAMBLEDON,WITLEY,0.243795223,agriculture,6836,28039.92596,4.63647,144.16767,224.65599,243.59741,171.18699,121.58874,22.0972,6.666666667,80.69164265,27.29855115,26.88919,27.6856492,70.52657849,59.42101323,11.10556526,105.3818555
330002,SURREY,HAMBLEDON,CRANLEY,0.255264755,agriculture,8440,33063.71064,4.8593319,167.39073,238.3889,248.66205,215.95248,82.73994,18.73228,3.324468085,82.61886204,25.93198006,26.11214953,25.77222844,70.76829516,61.70687209,9.061423069,115.6974202
340001,SURREY,DORKING,CAPEL,0.181158433,agriculture,4449,24558.61386,4.9182629,160.5359,241.26948,253.38315,207.34337,106.57025,14.55043,1.376146789,80,26.11723672,25.81678657,26.38278932,68.97338403,60.19011407,8.783269962,121.1942809
340002,SURREY,DORKING,DORKING,0.619697765,professional,9920,16007.80342,4.00176135,114.10982,185.17436,214.25511,191.13194,82.88984,12.7912,3.699788584,105.0955414,27.01255188,27.47847168,26.503917,64.43075899,54.94340879,9.4873502,87.98498123
350001,SURREY,REIGATE,REIGATE,0.874609152,agriculture,20060,22935.95941,4.14891925,103.94076,208.93314,228.5219,177.05729,89.5372,21.79356,3.607214429,96.5408805,25.17296272,25.61480978,24.70529019,61.63090821,55.25084691,6.3800613,90.59185242
350002,SURREY,REIGATE,HORLEY,0.251734995,agriculture,7243,28772.32067,5.8982026,197.73402,289.81415,295.7894,230.23228,140.75067,25.32,3.945578231,89.65517241,25.31656272,24.82582322,25.76925127,74.61277832,65.68247822,8.930300097,112.1149897
360001,SURREY,GODSTONE,GODSTONE,0.309994717,agriculture,13541,43681.38954,4.17700205,143.6428,203.74365,228.2752,157.06967,89.53529,13.1338,5.546995378,92.00385356,27.3190184,27.45915081,27.17614569,65.12876846,55.13243012,9.996338338,98.71452826
370001,SURREY,CROYDON,CROYDON,3.457632829,professional,71319,20626.53946,3.49814745,107.13756,193.57252,194.45315,129.9553,63.13441,11.37655,4.113880943,137.248719,25.32685383,25.92737179,24.55385407,59.43309488,53.05541228,6.377682596,69.25909056
370002,SURREY,CROYDON,MITCHAM,1.071601282,agriculture,12534,11696.51456,4.64550225,152.31556,241.67499,223.90043,198.09736,99.19853,13.91358,2.487135506,119.3747039,24.9342832,25.43341669,24.41033634,73.27323162,65.58945908,7.683772538,91.55154091
380001,SURREY,KINGSTON,WIMBLEDON,2.833648667,professional,9087,3206.81957,3.545686485,96.745042,192.473913,208.097413,132.594876,71.426608,7.799445,1.777777778,112.667091,25.51848582,26.25435816,24.59282332,55.20726276,49.48612539,5.721137376,72.0094284
380002,SURREY,KINGSTON,KINGSTON,3.236130435,professional,27489,8494.404213,3.6595396,108.09341,186.61629,199.22988,147.81968,77.66675,12.48191,4.235211761,111.2684604,25.98590267,26.49319571,25.35552651,58.39824592,51.27805666,7.120189256,75.53934974
380003,SURREY,KINGSTON,ESHER,1.049656236,professional,9168,8734.288124,4.0299752,116.88616,203.59301,234.70029,159.35392,80.04441,11.41725,3.090507726,107.9842932,26.42439131,26.73619882,26.06423529,60.543383,52.56792287,7.975460123,79.68503937
380004,SURREY,KINGSTON,HAMPTON,2.259130564,professional,10185,4508.371567,3.611386485,107.314345,207.875404,205.096221,127.826188,67.444544,6.720595,3.54679803,101.3473931,26.16776542,26.97751394,25.19005213,57.56589147,50.41860465,7.147286822,74.79674797
390001,SURREY,RICHMOND,RICHMOND,7.794705575,professional,16829,2159.029592,2.9621918,84.89751,157.48202,156.83608,124.60246,56.71262,11.90767,5.287817938,136.0488798,27.25646206,28.06593972,26.14940912,49.61770982,41.92745377,7.690256046,67.53053321
390002,SURREY,RICHMOND,MORTLAKE,3.287017927,professional,9316,2834.179857,3.50740695,118.64771,172.23717,206.04485,135.7952,55.45854,13.29792,3.444564047,127.2965879,25.61081837,26.64390818,24.35768682,58.06561278,51.69131396,6.374298827,73.79615953
400001,KENT,BROMLEY,BROMLEY,0.914036863,professional,21253,23251.79746,3.8512877,103.63346,191.60229,220.37526,170.13044,74.06761,10.44848,1.987979658,102.2900763,25.37544124,25.74569823,24.93317496,60.17338862,53.76554844,6.407840181,77.45819398
400002,KENT,BROMLEY,CHISLEHURST,0.638086921,agriculture,10931,17130.89493,3.934229225,112.882587,216.370886,226.654795,144.161699,78.395256,8.380622,5.530371714,129.3407146,26.50603953,26.61275626,26.38938901,63.59281437,54.7005988,8.892215569,87.85151856
410001,KENT,DARTFORD,BEXLEY,1.573840062,semi-rural,19566,12432.01293,4.493959,152.11314,244.2671,226.15412,171.70626,88.16695,16.38423,3.72465818,115.8129176,25.58230632,25.67373461,25.48192254,67.88289835,59.8385989,8.044299451,87.38738739
410002,KENT,DARTFORD,DARTFORD,0.972289615,agriculture,16466,16935.28322,4.57827305,162.84079,240.07708,232.68272,176.27812,87.66154,16.11436,3.984504704,116.5113182,25.63840778,25.79198267,25.48183603,66.26250379,58.52278468,7.739719107,96.64216173
410003,KENT,DARTFORD,FARNINGHAM,0.275954713,agriculture,6312,22873.31838,5.1047417,183.77408,258.08346,243.03632,191.99446,118.65497,25.40505,3.321678322,91.0041841,25.20412044,25.96011964,24.51499546,81.42610696,71.70787809,9.718228867,99.31232092
420001,KENT,GRAVESEND,GRAVESEND,16.32270302,transport,21265,1302.786675,4.0251211,131.92452,216.54935,216.92726,150.385,76.03705,13.20104,4.035639413,142.8571429,26.33639966,27.09713418,25.48404521,61.84150252,53.35165674,8.489845778,84.55685501
430001,KENT,NORTH AYLESFORD,NORTHFLEET,0.518889291,agriculture,10474,20185.42335,5.15530985,183.52766,261.14537,273.26035,194.67564,100.63547,17.81748,3.787195672,121.0605303,25.71507686,25.87224421,25.55361982,71.09949355,62.52246365,8.577029897,98.02652863
430002,KENT,NORTH AYLESFORD,STROOD,0.642848182,agriculture,11087,17246.68484,5.977206,226.50044,309.74032,287.76988,225.66312,120.84478,24.92266,4.593373494,138.6321627,25.32991378,24.72382048,25.87650477,75.03342884,66.07449857,8.958930277,114.4612864
440001,KENT,HOO,HOO,0.157381623,agriculture,3143,19970.56539,5.74299275,241.05364,299.19573,259.49619,233.6564,90.09954,25.09705,5.965909091,134.7753744,24.88168558,23.79782904,25.87337058,70.53620785,63.68159204,6.85461581,122.7832512
